# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	7312
#@/user_id	tsbu-jdh
a;bj;ek;tz;ek; 	阿	c=2 d=2.40745e-06 t=7312
cheng;ch;yi;sa;yi; 	诚	c=1 d=2.19353e-06 t=7312
cheng;gh;ti;ga;ti; 	城	c=1 d=3.42298e-06 t=7312
cheng;gh;ti;ga;ti; chi;kr;dy;ke;dy; 	城池	c=1 d=1.22203e-06 t=7312
cheng;gh;ti;ga;ti; jiao;ib;ej;at;we; 	城郊	c=1 d=2.83066e-06 t=7312
cheng;gh;ti;ga;ti; shi;iy;wj;zr;wj; 	城市	c=5 d=2.33142e-06 t=7312
cheng;gh;ti;ga;ti; wai;fh;xb;ly;xb; 	城外	c=1 d=1.50007e-06 t=7312
cheng;gh;ti;ga;ti; xi;pp;aa;vx;aa; 	城西	c=1 d=1.60081e-06 t=7312
cheng;hn;xv;wh;ix; fa;ai;sd;yp;sd; 	惩罚	c=3 d=4.99262e-06 t=7312
cheng;kd;dd;kz;da; 	澄	c=1 d=3.51872e-07 t=7312
cheng;kd;dd;kz;da; che;kj;dw;kh;dw; 	澄澈	c=1 d=2.1717e-06 t=7312
cheng;rh,ru;ad,vd;at;vn; dan;jd;fd;uf;fa; 	承担	c=2 d=2.10752e-06 t=7312
cheng;rh,ru;ad,vd;at;vn; nuo;co;yr;sd;yk; 	承诺	c=2 d=3.85633e-06 t=7312
cheng;rh,ru;ad,vd;at;vn; ren;ce;yr;sj;yr; 	承认	c=1 d=3.8501e-07 t=7312
cheng;rh,ru;ad,vd;at;vn; shou;hl;vy,yb;yr;py; 	承受	c=1 d=3.05902e-07 t=7312
cheng;rh,ru;ad,vd;at;vn; zai;st,ha;gi,ig;ny;ui; 	承载	c=2 d=2.83311e-06 t=7312
cheng;rh;gg,wg;na;wv; 	成	c=1 d=3.25603e-06 t=7312
cheng;rh;gg,wg;na;wv; li;bb;da;il;wa; 	成立	c=2 d=1.91652e-06 t=7312
cheng;rh;gg,wg;na;wv; nian;es;ra,pa;ev;pl; ren;ee;pd;jr;pn; 	成年人	c=1 d=3.23198e-07 t=7312
cheng;rh;gg,wg;na;wv; wei;hh,uu;dd;ii;dd; 	成为	c=1 d=2.70611e-06 t=7312
cheng;sf;pb,hb;xv;qn; ke;io;bg;ws;bk; 	乘客	c=4 d=0.221744 t=7312
chi;jk;fs;uk;fc; 	持	c=3 d=0.000475939 t=7312
chi;jk;fs;uk;fc; xu;ex;sm;im;sd; 	持续	c=1 d=2.07614e-06 t=7312
chi;kr;dy;ke;dy; 	池	c=1 d=7.63769e-07 t=7312
chi;mo;bv;ad;bk; 	痴	c=4 d=0.0147874 t=7312
chi;or;kq;da;kq; 	吃	c=14 d=0.0494261 t=7312
chi;or;kq;da;kq; bian;qq;zb;mu;zc; 	吃遍	c=1 d=9.32871e-07 t=7312
chi;or;kq;da;kq; fan;gl;uf;qr;uy; 	吃饭	c=2 d=2.07069e-06 t=7312
chi;qq;zi;cu;zi; chi;qq;zi;cu;zi; 	迟迟	c=1 d=2.76077e-06 t=7312
chong;fp;dv;wg;dv; dao;di;dv;yp;ad; 	冲到	c=1 d=2.41213e-06 t=7312
chong;fp;dv;wg;dv; dong;uu;ly,yl;bs;el; 	冲动	c=1 d=2.42422e-06 t=7312
chong;fp;dv;wg;dv; tu;ib;xq,bq;em;bq; 	冲突	c=2 d=2.28109e-06 t=7312
chong;ik;dy,es,wy;bp;we; 	充	c=1 d=0.554327 t=7312
chong;ik;dy,es,wy;bp;we; man;ke;dl;km;dl; 	充满	c=9 d=0.183607 t=7312
chong;ik;dy,es,wy;bp;we; man;ke;dl;km;dl; gan;rn,hn;xx;nh;wx,xx; ji;kj;dj,dw;kh;dw; 	充满感激	c=1 d=2.51057e-06 t=7312
chong;pf;uz;vf;ex; shang;ho;xk;ss;xk; 	崇尚	c=1 d=1.5535e-06 t=7312
chong;sg;pa,ql;ld;pa; 	重	c=1 d=2.58703e-06 t=7312
chong;sg;pa,ql;ld;pa; xin;bp;jq;it;lj; 	重新	c=1 d=2.1287e-06 t=7312
chou;jp;fy;ud;fy; 	抽	c=1 d=1.16243e-06 t=7312
chou;jp;fy;ud;fy; ti;qr;uu;ca;uu; 	抽屉	c=1 d=2.99071e-06 t=7312
chou;no;xv;hd;xk; chang;nh;xi;hp;xi; 	惆怅	c=1 d=2.21557e-06 t=7312
chou;pp;yv;yo;yv; bao;jl;fy;ur;fy; 	酬报	c=1 d=0.00162866 t=7312
chou;rg;aa,at,vt;ag;va; 	丑	c=6 d=3.25672e-06 t=7312
chou;sb;zq;om;zq; 	臭	c=1 d=0.00023056 t=7312
chou;un;xq;xh;hx; 	愁	c=2 d=0.0346378 t=7312
chu;bf;ey;tx;eh; 	除	c=1 d=2.78852e-06 t=7312
chu;bf;ey;tx;eh; le;rp;aa,vu;rl;vl; 	除了	c=2 d=4.21642e-07 t=7312
chu;gf;ij,ji;xc;di; 	触	c=1 d=0.612626 t=7312
chu;gf;ij,ji;xc;di; fa;rh;ay,fd,vy,yd;si;vd; 	触发	c=1 d=1.6169e-06 t=7312
chu;hu,hi;yd;tp;pd; 	初	c=2 d=4.84071e-06 t=7312
chu;hu,hi;yd;tp;pd; bu;ru;vx;ss;vp; 	初步	c=1 d=2.11808e-06 t=7312
chu;hu,hi;yd;tp;pd; dao;di;dv;yp;ad; 	初到	c=1 d=4.87001e-07 t=7312
chu;jh;wb;hy;wb; 	处	c=3 d=5.30845e-06 t=7312
chu;jh;wb;hy;wb; zhi;hh;dd;ri;dn; 	处之	c=1 d=3.81179e-07 t=7312
chu;pp;ck,aa;sm;vk; 	出	c=7 d=3.65937e-06 t=7312
chu;pp;ck,aa;sm;vk; fa;rh;ay,fd,vy,yd;si;vd; 	出发	c=3 d=0.664201 t=7312
chu;pp;ck,aa;sm;vk; qu;gp;ts;gk;ts; 	出去	c=1 d=1.47036e-06 t=7312
chu;pp;ck,aa;sm;vk; shen;uu;pp;zs;pp; 	出身	c=1 d=2.52315e-06 t=7312
chu;pp;ck,aa;sm;vk; sheng;aa;na;ls;pf; 	出生	c=1 d=3.3552e-06 t=7312
chu;pp;ck,aa;sm;vk; xing;hj;xd,xi;px;ii; 	出行	c=1 d=2.1717e-06 t=7312
chu;pp;ck,aa;sm;vk; zi;ss;pa,po;oi;po; 	出自	c=1 d=3.32181e-06 t=7312
chu;pp;ck,aa;sm;vk; zu;uu;hq;xf;hq; wu;qg;uv;cy;ut; 	出租屋	c=1 d=3.64407e-07 t=7312
chuan;iu;xy,by;el;by; guo;kq;zc;ku;zc; 	穿过	c=1 d=3.3552e-06 t=7312
chuan;iu;xy,by;el;by; suo;wj;mj,mw;eh;mw; 	穿梭	c=3 d=1.85639e-06 t=7312
chuan;iu;xy,by;el;by; yue;qh;zy;pn;tv; 	穿越	c=2 d=3.2939e-06 t=7312
chuan;iu;xy,by;el;by; zao;pp;yk;cm;yk; 	穿凿	c=1 d=0.000464291 t=7312
chuan;xh;rv;ji;rv; 	传	c=11 d=0.115084 t=7312
chuan;xh;rv;ji;rv; di;fq;zd;hu;zp; 	传递	c=2 d=2.30599e-06 t=7312
chuan;xh;rv;ji;rv; qi;xj;dk;mz;dk; 	传奇	c=1 d=6.90969e-05 t=7312
chuan;xh;rv;ji;rv; shuo;ck;yd;sp;ye; 	传说	c=1 d=0.0461896 t=7312
chuan;xh;rv;ji;rv; xi;dd;ga;zx;vd; lu;so;au,ua,vu;bk;eu; 	传习录	c=1 d=2.35866e-07 t=7312
chuang;ei;dc;jp;rd; jian;rq;zy;bu;zy; 	创建	c=1 d=0.946485 t=7312
chuang;ei;dc;jp;rd; shang;xu;rl;js;rl; 	创伤	c=1 d=1.40567e-06 t=7312
chuang;ei;dc;jp;rd; xin;bp;jq;it;lj; 	创新	c=1 d=5.84456e-06 t=7312
chuang;ij,if;xx,bx;eh;bw; qian;fi;bd,qd;hp;bd; 	窗前	c=2 d=2.13054e-06 t=7312
chuang;ij,if;xx,bx;eh;bw; wai;fh;xb;ly;xb; 	窗外	c=1 d=0.16696 t=7312
chuang;rw;gm,mg;xe;gm; shang;pd,pu;aa,ba;yf;la; 	床上	c=1 d=1.02072e-06 t=7312
chun;er;st;is;st; cui;ls;mz;pn;mu; 	纯粹	c=1 d=2.30599e-06 t=7312
chun;uv;of,fo;ao;fo; jie;zb;ce;lz;ce; 	春节	c=1 d=1.47036e-06 t=7312
ci;co;ys;sd;yk; 	词	c=6 d=0.0115439 t=7312
ci;co;ys;sd;yk; dian;pf;ba,bd;ih;lb; 	词典	c=1 d=1.59668e-05 t=7312
ci;co;ys;sd;yk; ku;rt;gi;xy;gi; 	词库	c=1 d=8.44096e-07 t=7312
ci;fe;dq;we;dr; 	次	c=1 d=1.37096e-06 t=7312
ci;fe;dq;we;dr; xuan;bq;zx;qu;ze; 	次选	c=1 d=1.51514e-06 t=7312
ci;ra;vb;sv;vb; 	此	c=3 d=3.08522e-06 t=7312
ci;ra;vb;sv;vb; hou;uo;pk;xd;pk; 	此后	c=1 d=2.15009e-06 t=7312
ci;ra;vb;sv;vb; ju;hp;df,xf;ku;xl; 	此举	c=1 d=1.16243e-06 t=7312
ci;ra;vb;sv;vb; shi;vk;oc;ok;oc; 	此时	c=1 d=1.39168e-06 t=7312
ci;ra;vb;sv;vb; wai;fh;xb;ly;xb; 	此外	c=1 d=5.3952e-06 t=7312
ci;ra;vb;sv;vb; wu;bi;nw;qe;nw; 	此物	c=1 d=0.00140882 t=7312
ci;xo;rs;jd;rk; hou;xx;ru;jo;ru; 	伺候	c=1 d=2.13937e-06 t=7312
cong;ee;rr;jj;rr; 	从	c=26 d=1.24688 t=7312
cong;ee;rr;jj;rr; wei;ee;ex,ad;aw;an; you;sl;ou,uo;nv;uo; guo;kq;zc;ku;zc; 	从未有过	c=1 d=1.38474e-06 t=7312
cong;ih;gp,wd,pd;ni;bd; cong;ih;gp,wd,pd;ni;bd; 	匆匆	c=1 d=2.32917e-06 t=7312
cong;ih;gp,wd,pd;ni;bd; cu;xg;rz;jp;rr; 	匆促	c=1 d=1.93578e-06 t=7312
cui;ds;yz;zn;xu; 	翠	c=1 d=0.847894 t=7312
cui;lt;ow;vz;ov; ruo;rf;gd;bw;gd; 	脆弱	c=1 d=1.18591e-06 t=7312
cui;xa;rc;ju;rf; 	催	c=1 d=1.76035e-06 t=7312
cun;nk;xc;hk;xc; 	忖	c=1 d=0.0152985 t=7312
cun;sa;uz,za;nh;uz; fang;fj;wf,fw;lh;fw; 	存放	c=1 d=1.80025e-05 t=7312
cun;sa;uz,za;nh;uz; xin;nn;dd;hx;dd; 	存心	c=1 d=5.80136e-07 t=7312
cun;sa;uz,za;nh;uz; zai;sg;ta,ut;ng;ut; 	存在	c=3 d=2.30236e-06 t=7312
cun;wk;mc;ek;mc; 	村	c=6 d=1.14375 t=7312
cun;wk;mc;ek;mc; li;vg;aa,tt;dl;la; 	村里	c=1 d=5.17116e-07 t=7312
cun;wk;mc;ek;mc; luo;zo;cl;ls;ck; 	村落	c=2 d=0.42289 t=7312
cuo;dv;jx;zo;jo; 	错	c=6 d=1.32986 t=7312
cuo;dv;jx;zo;jo; guo;kq;zc;ku;zc; 	错过	c=1 d=1.625e-06 t=7312
cuo;dv;jx;zo;jo; wei;xb;rl;ji;rl; 	错位	c=1 d=1.07306e-06 t=7312
da;jj;fd;ua;fd; 	打	c=1 d=1.57698e-06 t=7312
da;jj;fd;ua;fd; dong;uu;ly,yl;bs;el; 	打动	c=1 d=2.70611e-06 t=7312
da;jj;fd;ua;fd; ge;op;kg;dn;kl; 	打嗝	c=1 d=6.60679e-07 t=7312
da;jj;fd;ua;fd; ji;up;aa,eu,fk;um;ak; 	打击	c=4 d=4.34773e-06 t=7312
da;jj;fd;ua;fd; kai;dz,dp,up;ac;fl;ac; 	打开	c=4 d=0.000119277 t=7312
da;jj;fd;ua;fd; le;rp;aa,vu;rl;vl; 	打了	c=1 d=2.22668e-06 t=7312
da;jj;fd;ua;fd; rao;jh;fy;uo;fy; 	打扰	c=1 d=1.54575e-06 t=7312
da;jj;fd;ua;fd; xia;dh;ab,ad;fy;ab; 	打下	c=1 d=0.0305009 t=7312
da;jj;fd;ua;fd; zi;ia;bz;wh;bz; 	打字	c=1 d=5.57296e-05 t=7312
da;no;vh;rd;vk; 	答	c=3 d=0.00336404 t=7312
da;no;vh;rd;vk; an;iw;bm,ma;we;bm; 	答案	c=1 d=2.70611e-06 t=7312
da;xq;zd;mu;zd; 	达	c=3 d=0.89464 t=7312
da;xq;zd;mu;zd; dao;di;dv;yp;ad; 	达到	c=2 d=3.46867e-06 t=7312
da;xq;zd;mu;zd; mo;do,rp,ro;mu,um;zu;gu; 	达摩	c=1 d=6.11357e-06 t=7312
da;xx;ad;md;un; 	大	c=20 d=0.130805 t=7312
da;xx;ad;md;un; cheng;sf;pb,hb;xv;qn; 	大乘	c=1 d=0.13068 t=7312
da;xx;ad;md;un; duo;ff;xx;ll;xx; 	大多	c=2 d=0.159172 t=7312
da;xx;ad;md;un; fang;ff;dg,wd,dp,dw;lf;dw; 	大方	c=0 d=0.0127454 t=7312
da;xx;ad;md;un; fang;ff;dg,wd,dp,dw;lf;dw; guang;rr;dp;xg;di,wp; 	大方广	c=1 d=0.128093 t=7312
da;xx;ad;md;un; gai;wk;mj;ed;mv; shi;ve;op,ov;ot;or; 	大概是	c=1 d=1.64956e-06 t=7312
da;xx;ad;md;un; huo;tt;dd;ch;dr; 	大火	c=1 d=1.50759e-06 t=7312
da;xx;ad;md;un; jia;ih;bu;wj;bu; 	大家	c=2 d=2.56562e-06 t=7312
da;xx;ad;md;un; ku;ob;kq,qk;dm;kq; 	大哭	c=1 d=3.08179e-06 t=7312
da;xx;ad;md;un; liang;vg;ol;od;ol; 	大量	c=1 d=5.74365e-07 t=7312
da;xx;ad;md;un; lu;bp;ej;tm;ej; 	大陆	c=2 d=1.3552e-06 t=7312
da;xx;ad;md;un; nu;yn;xn;bh;nx; 	大怒	c=1 d=3.17564e-06 t=7312
da;xx;ad;md;un; sao;yl;ns,ny;br;ny; 	大嫂	c=1 d=6.74025e-07 t=7312
da;xx;ad;md;un; shu;pl;yx;yr;uy; 	大叔	c=5 d=0.000137373 t=7312
da;xx;ad;md;un; xue;ys;yx;tb;ye; 	大雪	c=1 d=1.34381e-06 t=7312
da;xx;ad;md;un; zhu;nn;gg;ru;gg,pl; bang;uy;jb;ar;fj; zhu;pu;lq,ql;fs;ql; 	大竹帮助	c=1 d=3.42298e-06 t=7312
da;xx;ad;md;un; zi;ss;pa,po;oi;po; ran;fn;hq;vc;ph; 	大自然	c=1 d=2.00473e-06 t=7312
dai;hk;xs;wk;ic; 	待	c=1 d=0.00265848 t=7312
dai;hk;xs;wk;ic; zai;sg;ta,ut;ng;ut; 	待在	c=1 d=2.96095e-06 t=7312
dai;ow;km;de;km; meng;zl;cm;lv;co; 	呆萌	c=1 d=3.08924e-05 t=7312
dai;xa;ry;jp;ry; 	代	c=1 d=0.000411789 t=7312
dai;xa;ry;jp;ry; biao;ah;fy;at;fy; 	代表	c=6 d=5.92199e-06 t=7312
dai;xa;ry;jp;ry; jia;xp;rj;jp;rl; 	代价	c=1 d=4.67826e-05 t=7312
dai;xa;ry;jp;ry; li;ag;wl;nd;wl; gong;fp;sb,bs;hk;bs; si;ro;gk,ka;ad;vk; 	代理公司	c=1 d=1.8506e-06 t=7312
dai;xa;ry;jp;ry; ma;tz;um;mn;um; 	代码	c=1 d=2.22093e-05 t=7312
dai;zy;jb;lr;fj; 	带	c=3 d=0.00715624 t=7312
dai;zy;jb;lr;fj; dao;di;dv;yp;ad; 	带到	c=1 d=0.00222055 t=7312
dai;zy;jb;lr;fj; lai;uf,ef,dl;am,wb;ah;an; 	带来	c=5 d=3.58527e-05 t=7312
dan;fs;ba,bd;hn;bl; 	单	c=1 d=0.551563 t=7312
dan;fs;ba,bd;hn;bl; ci;co;ys;sd;yk; 	单词	c=1 d=2.4001e-06 t=7312
dan;fs;ba,bd;hn;bl; dan;fs;ba,bd;hn;bl; 	单单	c=2 d=4.33363e-06 t=7312
dan;fs;ba,bd;hn;bl; jiao;iy;li,wf,df;ab;wx; 	单交	c=2 d=3.32181e-06 t=7312
dan;fs;ba,bd;hn;bl; wei;xb;rl;ji;rl; 	单位	c=1 d=2.54237e-07 t=7312
dan;jd;fd;uf;fa; xin;nn;dd;hx;dd; 	担心	c=2 d=3.1598e-06 t=7312
dan;kt;dy;kc;dh; dan;kt;dy;kc;dh; 	淡淡	c=2 d=4.61438e-06 t=7312
dan;xd;rd;jf;ra; 	但	c=25 d=0.237742 t=7312
dang;hs;xx;yb;xe; 	当	c=23 d=1.8619 t=7312
dang;hs;xx;yb;xe; cheng;rh;gg,wg;na;wv; 	当成	c=1 d=3.71703e-05 t=7312
dang;hs;xx;yb;xe; di;gr,ga;ty;ge;ty; 	当地	c=3 d=0.74696 t=7312
dang;hs;xx;yb;xe; nian;es;ra,pa;ev;pl; 	当年	c=2 d=2.47319e-06 t=7312
dang;hs;xx;yb;xe; ri;vv;aa,or,ri;or;ka; 	当日	c=1 d=0.000949097 t=7312
dang;hs;xx;yb;xe; shi;vk;oc;ok;oc; 	当时	c=1 d=1.01057e-06 t=7312
dang;hs;xx;yb;xe; wo;uh,ah,ud,ha;pd,pp;tp;pd; 	当我	c=2 d=5.12317e-06 t=7312
dang;hs;xx;yb;xe; xia;dh;ab,ad;fy;ab; 	当下	c=2 d=3.39421e-06 t=7312
dang;hs;xx;yb;xe; zhong;ee;rc;jj;rr; 	当众	c=1 d=2.7333e-06 t=7312
dang;hs;xx;yb;xe; zhong;op;aa,ka;dg;ll; 	当中	c=1 d=2.00473e-06 t=7312
dang;hs;xx;yb;xe; zuo;xu;rv;jw;rv; 	当作	c=1 d=1.47036e-06 t=7312
dao;di;dv;yp;ad; 	到	c=10 d=1.33077e-05 t=7312
dao;di;dv;yp;ad; bu;dh;ad,ax;cb;ad; le;rp;aa,vu;rl;vl; 	到不了	c=1 d=2.70611e-06 t=7312
dao;di;dv;yp;ad; chu;jh;wb;hy;wb; 	到处	c=1 d=9.56486e-07 t=7312
dao;di;dv;yp;ad; da;xq;zd;mu;zd; 	到达	c=1 d=2.8025e-06 t=7312
dao;di;dv;yp;ad; di;rh;gd;xi;gd; 	到底	c=1 d=3.50057e-05 t=7312
dao;di;dv;yp;ad; guo;kq;zc;ku;zc; 	到过	c=1 d=6.67316e-07 t=7312
dao;di;dv;yp;ad; le;rp;aa,vu;rl;vl; 	到了	c=1 d=2.99071e-06 t=7312
dao;fq;zu;hu;zz; 	道	c=1 d=0.0144076 t=7312
dao;fq;zu;hu;zz; shi;gg;aa;gs;ua; 	道士	c=1 d=0.0466538 t=7312
dao;ii,ru;gp,pg;pd;vp; 	刀	c=1 d=4.58641e-07 t=7312
dao;ns;xv;hn;xu; 	悼	c=1 d=0.000754089 t=7312
dao;xi;rd;jp;rd; 	倒	c=4 d=1.19005e-05 t=7312
de;hk;xc;wk;ic; 	得	c=1 d=1.6998e-06 t=7312
de;hk;xc;wk;ic; chu;pp;ck,aa;sm;vk; 	得出	c=1 d=9.807e-07 t=7312
de;hk;xc;wk;ic; dao;di;dv;yp;ad; 	得到	c=5 d=0.0483408 t=7312
de;hk;xc;wk;ic; yi;re;rd,ry;vj;vr; 	得以	c=1 d=1.73863e-07 t=7312
de;hn;xx;wh;ix; 	德	c=1 d=0.00165327 t=7312
de;sh;bu;ui;bu; 	的	c=154 d=8.48197e-05 t=7312
deng;nk;vs;rk;vc; 	等	c=16 d=0.0146865 t=7312
deng;nk;vs;rk;vc; dai;hk;xs;wk;ic; 	等待	c=1 d=4.31932e-07 t=7312
deng;nk;vs;rk;vc; deng;nk;vs;rk;vc; 	等等	c=1 d=0.000104638 t=7312
deng;nk;vs;rk;vc; hui;ep;ry;jb;rs; 	等会	c=1 d=1.44847e-06 t=7312
deng;rd;dd;hz;va; 	登	c=2 d=4.19486e-06 t=7312
deng;rd;dd;hz;va; lu;so;au,ua,vu;bk;eu; 	登录	c=2 d=6.12442e-06 t=7312
deng;ri;jd;ho;vj; zi;aa;aa,vh;hi;va; 	凳子	c=2 d=1.63031e-06 t=7312
deng;tj;hd;ca;hd; 	灯	c=1 d=0.88692 t=7312
di;cy;yd;sr;yj; 	谛	c=1 d=0.00367942 t=7312
di;fq;zd;hu;zp; 	递	c=1 d=0.00398587 t=7312
di;fu;bp;ht;bp; 	弟	c=1 d=0.142987 t=7312
di;fu;bp;ht;bp; zi;aa;aa,vh;hi;va; 	弟子	c=2 d=0.00703818 t=7312
di;gr,ga;ty;ge;ty; 	地	c=49 d=1.01316 t=7312
di;gr,ga;ty;ge;ty; dao;fq;zu;hu;zz; 	地道	c=1 d=6.60679e-07 t=7312
di;gr,ga;ty;ge;ty; fang;ff;dg,wd,dp,dw;lf;dw; 	地方	c=1 d=1.85988e-06 t=7312
di;gr,ga;ty;ge;ty; jiao;io;xg,bg;ed;bk; 	地窖	c=4 d=1.76442e-06 t=7312
di;gr,ga;ty;ge;ty; ping;ds,sf;aa,gb;eh;au; xian;ea;sj;ip;sj; 	地平线	c=2 d=2.20952e-06 t=7312
di;gr,ga;ty;ge;ty; shang;pd,pu;aa,ba;yf;la; 	地上	c=1 d=9.09837e-07 t=7312
di;gr,ga;ty;ge;ty; shuo;ck;yd;sp;ye; 	地说	c=1 d=0.00010569 t=7312
di;gr,ga;ty;ge;ty; tie;de;ju;zh;ju; zhan;bo;lv;id;lk; 	地铁站	c=1 d=5.97806e-07 t=7312
di;gr,ga;ty;ge;ty; yu;bb;qq;mm;qq; 	地狱	c=1 d=2.8025e-06 t=7312
di;jh;fd;ui;fd; 	抵	c=1 d=0.479505 t=7312
di;jh;fd;ui;fd; da;xq;zd;mu;zd; 	抵达	c=3 d=0.709666 t=7312
di;jh;fd;ui;fd; kang;ji;fk;uo;fj; 	抵抗	c=1 d=1.66614e-06 t=7312
di;ko;dd,dg;kc;dk; 	滴	c=2 d=3.1598e-06 t=7312
di;nu;vp;rt;vp; 	第	c=4 d=0.120706 t=7312
di;nu;vp;rt;vp; er;uu;aa;me;aa; 	第二	c=1 d=7.22773e-05 t=7312
di;nu;vp;rt;vp; qi;aa;ag;rq;av; 	第七	c=1 d=2.15009e-06 t=7312
di;nu;vp;rt;vp; yi;dd;aa;fi;aa; 	第一	c=2 d=0.0578472 t=7312
di;rh;gd;xi;gd; 	底	c=2 d=0.858691 t=7312
di;rh;gd;xi;gd; yun;zd,za;cm,cw;la;cm; 	底蕴	c=1 d=0.155673 t=7312
di;sj;wu,uw;ah;qw; qing;nl;xq;hv;xo; 	敌情	c=1 d=1.48514e-06 t=7312
di;sj;wu,uw;ah;qw; ren;ee;pd;jr;pn; 	敌人	c=1 d=1.81396e-06 t=7312
di;xh;rd;ji;rd; tou;hx;dd;wm;dd; 	低头	c=1 d=2.84485e-06 t=7312
di;yo;nd,ng;bc;nk; 	嫡	c=1 d=0.000800719 t=7312
dian;ee,ve;ag,og;oa;lv; 	电	c=1 d=5.17116e-07 t=7312
dian;ee,ve;ag,og;oa;lv; hua;co;yu;sa;yk; 	电话	c=3 d=8.82618e-06 t=7312
dian;ee,ve;ag,og;oa;lv; ying;vu;pj;oe;op; 	电影	c=3 d=1.9371e-06 t=7312
dian;ee,ve;ag,og;oa;lv; ying;vu;pj;oe;op; yuan;bk;ew;tp;ee; 	电影院	c=1 d=6.00801e-07 t=7312
dian;mm;bd;aw;br; 	癫	c=2 d=0.0159332 t=7312
dian;no;xd;hd;xk; ji;ct;yj;sv;yj; 	惦记	c=1 d=0.000303539 t=7312
dian;pn;hv;yc;lh; 	点	c=8 d=4.66596e-06 t=7312
dian;ro;gv;xd;gk; 	店	c=1 d=4.29775e-07 t=7312
diao;js;fv;un;fu; 	掉	c=2 d=2.02893e-05 t=7312
die;ff;fd;hl;bx; niang;yh;nl;bi;nl; 	爹娘	c=1 d=0.00895987 t=7312
ding;ie;bp;wt;br; 	定	c=3 d=0.00589047 t=7312
ding;ie;bp;wt;br; liang;vg;ol;od;ol; 	定量	c=1 d=0.0254765 t=7312
ding;ie;bp;wt;br; shi;vk;oc;ok;oc; 	定时	c=3 d=0.0253514 t=7312
ding;sj;od;qa;od; 	盯	c=1 d=2.71967e-06 t=7312
dong;df,af;ad,qx;ry;ad; 	东	c=4 d=0.00337156 t=7312
dong;df,af;ad,qx;ry;ad; bei;la;ap,bj;av;lb; 	东北	c=1 d=1.72549e-06 t=7312
dong;df,af;ad,qx;ry;ad; han;kl;dy;kr;dy; mo;ee;ad,am;fe;an; nian;es;ra,pa;ev;pl; 	东汉末年	c=1 d=1.42691e-06 t=7312
dong;df,af;ad,qx;ry;ad; nan;ss;ua,uy;ng;ug,ag; 	东南	c=1 d=0.00096827 t=7312
dong;df,af;ad,qx;ry;ad; nan;ss;ua,uy;ng;ug,ag; jiao;gp;dy;xt;dy; 	东南角	c=1 d=1.26555e-06 t=7312
dong;jh;wd;hw;wd; ri;vv;aa,or,ri;or;ka; 	冬日	c=1 d=7.792e-07 t=7312
dong;jh;wd;hw;wd; tian;ue;ad;fm;ad; 	冬天	c=2 d=1.44125e-06 t=7312
dong;ko;dt;kd;dk; 	洞	c=1 d=0.00343067 t=7312
dong;uu;ly,yl;bs;el; 	动	c=5 d=0.0266648 t=7312
dong;uu;ly,yl;bs;el; bi;nr,na;vm;rv;vm; 	动笔	c=1 d=1.90696e-06 t=7312
dong;uu;ly,yl;bs;el; dang;zu;ct;le;cp; 	动荡	c=1 d=1.35732e-06 t=7312
dong;uu;ly,yl;bs;el; ren;ee;pd;jr;pn; 	动人	c=1 d=2.28305e-06 t=7312
dong;uu;ly,yl;bs;el; shou;up;pa,ub;us;pl; 	动手	c=1 d=0.0278757 t=7312
dong;uu;ly,yl;bs;el; ting;op;kj;dt;kj; 	动听	c=1 d=2.90934e-05 t=7312
dong;uu;ly,yl;bs;el; zuo;xu;rv;jw;rv; 	动作	c=4 d=5.67307e-06 t=7312
dou;gb;ev;qt;le; 	都	c=3 d=4.35187e-06 t=7312
dou;gb;ev;qt;le; bu;dh;ad,ax;cb;ad; gei;eo;sh;id;sk; 	都不给	c=1 d=2.18259e-06 t=7312
dou;gb;ev;qt;le; hen;hh;xg;wi;ig; 	都很	c=1 d=2.43637e-06 t=7312
dou;gb;ev;qt;le; hui;ep;ry;jb;rs; you;sl;ou,uo;nv;uo; 	都会有	c=1 d=3.17564e-06 t=7312
dou;gb;ev;qt;le; shi;ve;op,ov;ot;or; 	都是	c=3 d=2.63209e-06 t=7312
dou;gb;ev;qt;le; yao;py;xn;vb;xn; 	都要	c=1 d=8.65465e-07 t=7312
dou;gb;ev;qt;le; yi;tt;vg,ag;vi;vv; 	都已	c=1 d=2.44859e-06 t=7312
dou;hs,sh;du;jd;du; 	斗	c=1 d=0.00704808 t=7312
du;bf;qi;mc;qi; 	独	c=2 d=0.366045 t=7312
du;bf;qi;mc;qi; te;bk;ns;qk;nc; 	独特	c=10 d=1.91515 t=7312
du;bf;qi;mc;qi; zi;aa;aa,vh;hi;va; 	独子	c=1 d=9.09837e-07 t=7312
du;bf;qi;mc;qi; zi;fm;bc;wo;dr; 	独资	c=1 d=9.14397e-07 t=7312
du;bf;qi;mc;qi; zi;ss;pa,po;oi;po; 	独自	c=5 d=3.91924e-06 t=7312
du;bf;qi;mc;qi; zui;ps;yz;yn;yu; 	独醉	c=1 d=4.9933e-07 t=7312
du;bx;nm;qm;nd; zi;aa;aa,vh;hi;va; 	犊子	c=1 d=9.1898e-07 t=7312
du;lg;ot;vg;ot; zi;aa;aa,vh;hi;va; 	肚子	c=4 d=2.80792e-06 t=7312
